Source,Author,Text,Party,Division,Sentiment
75_ksiazka.txt,Poseł Mirosław Maliszewski,"Pani Marszałek! Panie Ministrze! Wysoka Izbo! Będę przedstawiał stanowisko klubu Koalicji Polskiej w sprawie ustawy zwiększającej zwrot podatku akcyzowego. Najpierw trzeba by wyjaśnić, skąd ten projekt się pojawił, dlatego, że propozycje zwiększenia zwrotu akcyzy zawartej w podatku wielokrotnie przedstawialiśmy także my jako klub, zgłaszaliśmy je jako poprawki. One stosunkowo niedawno były odrzucane. Co takiego się zatem wydarzyło, że rząd postanowił przygotować projekt i wyjść do rolników ze swoją propozycją? Wydaje się, że chodzi o, po pierwsze, protesty rolników, a po drugie  o sytuację w rolnictwie, której te protesty są efektem. Jeśli zwrócimy uwagę na to, co się dzisiaj dzieje na poziomie każdego gospodarstwa, to widzimy, że w ciągu ostatniego roku, ostatnich 2 lat bardzo drastycznie wzrosły wszystkie koszty produkcji: koszty nawozów, o których mówi się najwięcej, koszty siły roboczej, koszty środków ochrony, koszty energii elektrycznej, jak również bardzo mocno wzrosły koszty paliwa rolniczego zużywanego w produkcji rolniczej. Można by się zastanowić, dlaczego te koszty wzrosły, skoro mamy państwowy monopol, który reguluje ceny. Nikt z zewnątrz nie jest w stanie wpłynąć na te ceny negatywnie. Więc tak naprawdę, i to było już dzisiaj powiedziane, ten państwowy monopol w pewnym okresie postanowił złupić polskim rolnikom kieszeń i ściągnąć te resztki pieniędzy, które jeszcze w tych kieszeniach są, i podnosił cenę oleju napędowego, zwłaszcza w tych okresach, kiedy jego zużycie w gospodarstwach rolnych jest największe, kiedy są intensywne prace polowe, kiedy są żniwa. Tak było w ubiegłym sezonie. Jednak rolnicy tym razem się nie dali oszukać. Jeżeli chodzi o ostatnią obniżkę podatku akcyzowego, zwrot akcyzy zawartej w oleju napędowym, to było to proste wyliczenie z naszej strony. Pokazywaliśmy, że rząd w postaci Orlenu zabrał rolnikom, powiedzmy, 10 zł, z tych zabranych 10 zł oddał rolnikom 2 zł i powiedział: cieszcie się, bo wam tak bardzo pomagamy. I ten projekt jest mniej więcej w takim samym klimacie. Rolnicy zapłacili dużo więcej niż dzisiaj państwo swoją, powiedzmy, hojną ręką próbujecie rolnikom oddać. Jest to pewnego rodzaju obłuda polityczna. Próbujecie oczywiście państwo tym projektem załagodzić trudną sytuację w rolnictwie, protesty rolnicze. To jest jeden z projektów z szumnie zapowiadanego pakietu rolniczego, który ma poprawić sytuację na polskiej wsi. Ani ten projekt, ani wszyst kie inne projekty, nad którymi dzisiaj będziemy procedować, tej sytuacji radykalnie nie zmienią, dlatego że w niewielkim stopniu wpłyną one na poprawę sytuacji w rolnictwie. Oczywiście będziecie państwo pewnie zaraz mówić o dużych liczbach, ile to milionów złotych jest zarezerwowanych w tym roku i w następnych latach. Nie umiecie tylko jakoś powiedzieć wyraźnie, ile w tych obecnych czasach z kieszeni polskiego rolnika zabraliście. Można też zadać pytanie, dlaczego nie wszystkie gałęzie produkcji zwierzęcej są objęte tym wsparciem. Dlaczego np. producenci drobiu, których jest dużo i którzy zajmują silną pozycję na rynku, także międzynarodowym, nie są objęci tym projektem? Są uwzględnieni producenci koni, owiec, kóz, trzody chlewnej, ale nie ma tam producentów drobiu. Czy ich nie dotyczy uzasadnienie, według którego wzrosły koszty obsługi zwierząt, w związku z tym trzeba rolnikom zrekompensować straty? A może liczba producentów drobiu w Polsce, ich koncentracja są na tyle nieistotne z politycznego punktu widzenia, że państwo się na to nie zdecydowaliście? Jeżeli mówimy o tym, że rolnikom trzeba coś zrekompensować, zwrócić im jakieś koszty, to dlaczego pomocą obejmujemy ich część, a nie wszystkich? I jeszcze na koniec ostatnia teza. W wielu projektach, które państwo przedstawiacie jako rząd, w związku z którymi się później chwalicie, że bardzo szybko podjęliście interwencję rynkową, są zapisy dotyczące pewnej formy rekompensaty poniesionych strat. Tak nie robi odpowiedzialny rząd, tak nie robi odpowiedzialna władza, tym bardziej władza, która mówi o tym, że działa na rzecz polskich rolników. Bo w tym przypadku, ale także w przypadku nawozów i wielu innych przypadkach, trzeba było zadziałać trochę inaczej. Trzeba było, po pierwsze, nie doprowadzić do tego, żeby koszty wzrosły. Bo nie jest prawdą, że sytuacja zewnętrzna w zakresie cen ropy naftowej uzasadniała to, co robił w pewnym okresie Orlen, zwłaszcza później, kiedy widzieliśmy duży spadek cen ropy naftowej na rynkach światowych, a jednocześnie widzieliśmy bardzo mały spadek albo wręcz brak spadku cen, które płacą rolnicy za olej napędowy. I to pokazuje, jak nieodpowiedzialnie jest prowadzona polityka. Najpierw trzeba by rolnikom zapewnić dobre warunki konkurowania, niskie koszty produkcji, może wprowadzić definicję paliwa rolniczego jako oddzielnego produktu rynkowego, a nie później oddawać niewielkie grosze z tego, co im się najpierw zabrało. I taka jest nasza analiza tego projektu i waszej polityki w tym zakresie. Niemniej jednak jako ugrupowanie odpowiedzialne także za sprawy wsi, odpowiedzialnie podchodzące do tej kwestii, tego projektu oczywiście nie odrzucimy, nie będziemy głosować przeciwko niemu. Dobre są bowiem każde pieniądze , które trafią na polską wieś i do rolników, nawet jeśli wcześniej w dużo większej wysokości zostały zabrane z ich kieszeni przez nieodpowiedzialny rząd.  .",KP,Lewica,"{'neg': 0.043, 'neu': 0.925, 'pos': 0.032, 'compound': -0.8817}"
75_ksiazka.txt,Wicemarszałek Małgorzata Gosiewska,Dziękuję. Pan poseł Grzegorz Braun w imieniu koła Konfederacja. Bardzo proszę. ,PiS,Prawica,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.0772}"
75_ksiazka.txt,Poseł Grzegorz Braun,"Szczęść Boże polskiej wsi, która przecież w znacznej mierze przewędrowała do miasta! W związku z tym serca polskie na prowincji urodzone biją teraz także w tej Wysokiej Izbie. I to bardzo pięknie, bo współodczuwamy z wami, którzy jesteście zaorywani przez, niestety, władze Rzeczypospolitej Polskiej realizujące tutaj agendę eurokołchozową. Pod pretekstem robienia dobrze polskiemu rolnikowi doprowadza się do, uwaga, anihilacji polskiego rolnictwa. Statystki są bezlitosne. Pokazują spadek nie tylko liczby tych, którzy pracują w produkcji rolnospożywczej, ale także spadek pogłowia i, cóż, powszechny upadek, także upadek etyczny, upadek zasad. Od kiedy wmówiono polskiemu rolnikowi, gospodarzowi, że można zarabiać na tym, że się nie obsieje, nie odwiezie, nie zbierze, nie urodzi, postawiono świat na głowie. Chcielibyśmy postawić ten świat z głowy na nogi. Niestety Zjednoczona łżePrawica upiera się, żeby kontynuować ten zjazd po równi pochyłej, ale od czasu do czasu, tak jak właśnie dzisiaj, urządza dzień litości dla polskiego rolnika i oddaje na waciki to, co wcześniej zostało zagarnięte wielką łapą fiskusa. To stwarza pozory wychodzenia naprzeciw, ratowania i spieszenia z pomocą w sytuacji, kiedy wszyscy cierpimy z powodu problemów wykreowanych przez państwo. Państwo otworzyło się na oścież, na przestrzał  to są tego konsekwencje. Dziś mówimy o oleju napędowym, o zwrocie akcyzy. Brawo. Proponowaliśmy, żeby zwracać tę akcyzę wszystkim, tzn. nie odbierać jej, nie kasować. Tanie paliwo  tego dotyczyła ustawa Konfederacji, dotyczyła większej wolności finansowej dla wszystkich. Ale dobre i to, dobra psu i mucha. Nie będziemy przecież sabotowali procedowania nad tą ustawą. Brać, nie kwitować, kochani rolnicy, brać, nie kwitować. Mam nadzieję, że rolnicy, nie w ciemię bici, to wezmą, ale przecież nie zapomną, jak oszukali ich PiS z SolPolem, Zjednoczona łżePrawica  oszukali ich w sposób sromotny, sromotny przede wszystkim dla siebie. Obniżacie ceny dla hodowców świń, owiec, kóz i koni. Mam pytanie: Co z lamami? Co z  tchórzofretkami? Czy jest tak źle, że będziemy jeść koninę, zanim przejdziemy do świerszczyny? Czy o to chodzi w tej polityce? Dziękuję bardzo.  ",Konfederacja,Prawica,"{'neg': 0.035, 'neu': 0.911, 'pos': 0.054, 'compound': 0.7052}"
75_ksiazka.txt,Wicemarszałek Małgorzata Gosiewska,"Dziękuję, panie pośle. W imieniu koła Polska 2050 głos zabierze pan poseł Mirosław Suchoń. ",PiS,Prawica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
75_ksiazka.txt,Poseł Mirosław Suchoń,"Bardzo dziękuję. Pani Marszałek! Panie Ministrze! Wysoka Izbo! Mam zaszczyt przedstawić stanowisko Koła Parlamentarnego Polska 2050 w sprawie rządowego projektu ustawy o zmianie ustawy o zwrocie podatku akcyzowego zawartego w cenie oleju napędowego wykorzystywanego do produkcji rolnej. Szanowni Państwo! Jak wynika z uzasadnienia i przede wszystkim treści przedstawionego projektu, zmiany mają na celu wprowadzenie limitu zużywanego oleju napędowego w odniesieniu do świń, owiec, kóz i koni w przypadku prowadzenia przez producenta rolnego produkcji rolnej, jeśli równocześnie przysługuje mu zwrot części podatku akcyzowego zawartego w cenie paliwa zakupionego do tej produkcji na powierzchni co najmniej 1 ha użytków rolnych. Wszystko byłoby w porządku, gdyby nie sytuacja, z którą mamy do czynienia na rynku paliw. Otóż ten projekt ustawy jest w istocie takim antybiotykiem na chorobę, którą jest rząd Prawa i Sprawiedliwości, którą powodują nominaci partyjni w spółkach Skarbu Państwa. W szczególności mam tu na myśli największy polski koncern paliwowy, koncern Orlen, który drenuje kieszenie obywateli i powoduje, że to paliwo jest droższe. Trzeba tu bardzo wyraźnie powiedzieć, że nie tylko rolnicy cierpią dzisiaj z powodu tych złych, tragicznych, szkodliwych decyzji rządu PiSu i nominatów partyjnych w spółkach Skarbu Państwa. Cierpią z tego powodu wszyscy obywatele, bo przecież wszyscy obywatele, którzy posiadają samochody, którzy przemieszczają się transportem publicznym, muszą płacić więcej za paliwo, które trafia do baku, za bilety, które kosztują więcej dlatego, że więcej kosztuje paliwo, które trafia do środków transportu publicznego. Za tę drożyznę w transporcie, za tę drożyznę paliwową odpowiada rząd Prawa i Sprawiedliwości, bo dzięki zatrudnieniu swojego partyjnego nominata w spółce Orlen de facto decyduje, jaką politykę prowadzi ta spółka. To jest, szanowni państwo, ewenement w skali nie tylko Europy, ale i całego świata. Rząd, który powinien pomagać obywatelom, działa na szkodę obywateli  to jest prawdziwy powód, dla którego ta ustawa znalazła się dzisiaj w parlamencie. Oczywiście za nami jest cała historia zaniechań w stosunku do rolnictwa. Początkiem było wprowadzanie w błąd przez wicepremiera Kowalczyka. Później były obietnice, które premier Morawiecki złożył w lipcu 2022 r., mówiąc, że ukraińskie zboże trafi do Afryki, a polscy rolnicy będą chronieni. Rząd PiSu oszukał polską wieś, oszukał rolników i ostatkiem sił próbuje dzisiaj  jakoś naprawić tę sytuację, ale nie tędy droga. ",Polska2050,Lewica,"{'neg': 0.012, 'neu': 0.942, 'pos': 0.046, 'compound': 0.9075}"
75_ksiazka.txt,Wicemarszałek Małgorzata Gosiewska,"Dziękuję, panie pośle. .",PiS,Prawica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
75_ksiazka.txt,Poseł Mirosław Suchoń,Zmieńmy Obajtka. Odwołajcie szkodnika   ,Polska2050,Lewica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
75_ksiazka.txt,Wicemarszałek Małgorzata Gosiewska,"Panie pośle, bardzo dziękuję. W imieniu Porozumienia głos zabierze pani poseł Magdalena Sroka. Bardzo proszę. ",PiS,Prawica,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.0772}"
75_ksiazka.txt,Poseł Magdalena Sroka,"Pani Marszałek! Wysoka Izbo! Rolnicy wiele razy protestowali, jeździli do ministerstwa i tłumaczyli, że cała polityka rolna jest nielogiczna i doprowadza do likwidacji wielu gospodarstw rolnych  jak grochem o ścianę. Dopiero strach doprowadził do tego, że wzięliście się państwo do pracy. Problemem polskiego rolnictwa jest nie tylko to, co wydarzyło się w związku z napływem ukraińskiego zboża i zalaniem przez nie polskiego rynku. Te problemy były widoczne co najmniej od poprzednich żniw. Natomiast dzisiaj rozmawiamy na temat projektu ustawy, w którym podwyższacie państwo z 1,20 zł do 2 zł kwotę dla rolników, zwracając im tym sposobem akcyzę. Dlaczego tym razem znów chcecie dzielić? Przecież 2023 r. to także pierwszy nabór, który odbył się na początku roku. Ten nabór, o którym mowa i w przypadku którego kwota zwrotu ma wynosić 2 zł, ma odbywać się od 1 sierpnia do 31 sierpnia 2023 r. Czy od samego początku również w przypadku tego projektu musicie dzielić rolników, czy może wyrównacie te straty również rolnikom, którzy już skorzystali z tego limitu i złożyli swoje wnioski na początku tego roku? Drugą rzeczą, która rzuca się w oczy, kiedy patrzy się na ten projekt, jest kwota. W 2023 r. zabezpieczono kwotę w wysokości 616 mln zł, natomiast już w 2024 r. to jedynie 55 mln zł. Czy to oznacza, że szykujecie się tylko na wybory i chcecie spełnić doktrynę, którą usłyszeliśmy od ministra Ardanowskiego, jak to warto rzucić rolnikom przed wyborami  oczywiście on tego nie mówił, tylko cytował słowa Jarosława Kaczyńskiego  jak to chcecie rzucić rolnikom przed wyborami pieniądze, tak żeby zagłosowali na was? Czy to jest tylko i wyłącznie taki zabieg, by w tym roku ta kwota oscylowała wokół kwoty w wysokości 2 zł? Czy wy już przewidujecie, że po październiku 2023 r. nie będziecie rządzić, Orlen nie będzie narzucał tak ogromnych marży i nie trzeba będzie ponosić tak dużych kosztów z budżetu państwa? Oczywiście Porozumienie będzie dalej pracowało nad tą ustawą i dobrze wiemy o tym, że dzisiaj sytuacja wymaga, aby pomagać rolnikom i rekompenso 1 wać ich straty. Tyle że oni tych rekompensat mogliby nie musieć potrzebować, gdyby nie państwa nieudolna polityka. Dziękuję. ",Porozumienie,Prawica,"{'neg': 0.049, 'neu': 0.933, 'pos': 0.018, 'compound': -0.8791}"
75_ksiazka.txt,Wicemarszałek Małgorzata Gosiewska,Pani poseł Joanna Senyszyn w imieniu Lewicy Demokratycznej. Bardzo proszę. ,PiS,Prawica,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.0772}"
75_ksiazka.txt,Poseł Joanna Senyszyn,"Pani Marszałek! Wysoka Izbo! Koło Parlamentarne Lewicy Demokratycznej popiera wszelkie działania, które mają na celu wyrównanie poziomu życia na wsi i w mieście. Dochody z produkcji rolnej są istotnym czynnikiem kształtującym poziom życia rolników. Produkcja zwierzęca ma bardzo słabe wskaźniki opłacalności, a trzeba pamiętać, że wymaga ogromnych nakładów pracy. Wciąż pogarsza się opłacalność produkcji trzody chlewnej. Koszty produkcji w tej branży rosną, a ceny skupu utrzymują się na drastycznie niskim poziomie. W efekcie coraz więcej producentów, szczególnie małych i średnich, rezygnuje z produkcji, przez co rodzimi producenci prosiąt mają problemy ze zbytem. Warto też pamiętać, że w małych i średnich gospodarstwach rolnicy prawie nie liczą nakładów własnej pracy. Gdyby je liczyli, rentowność produkcji, zwłaszcza zwierzęcej, byłaby jeszcze niższa. Rządowy projekt ustawy o zmianie ustawy o zwrocie podatku akcyzowego zawartego w cenie oleju napędowego wykorzystywanego do produkcji rolnej, projekt zawarty w druku nr 3176, zakłada wprowadzenie częściowego zwrotu akcyzy zawartej w cenie oleju napędowego dla hodowców świń, kóz, owiec i koni w celu zrekompensowania wzrostu cen paliwa. Wypłatą zwrotu będą zajmowały się samorządy w ramach zadania zleconego. W latach 20232032 ma być na to przeznaczony ponad 1 mld zł. Zmiana ma na celu udzielenie rolnikom pomocy, której rzeczywiście bardzo potrzebują. Dobrze, że ją dostaną, ale potrzebne są nie jałmużny, ale rozwiązania systemowe, a takich niestety nie widać. Mamy ciągle rozwiązania doraźne, zresztą nie tylko w rolnictwie, niewątpliwie wymuszone przez tegoroczne wybory i obawę PiS przed utratą głosów rolników, którzy mają już dość nieudolności rządu w sprawie chociażby pszenicy, którą nazwano techniczną, chociaż taka w ogóle nie istnieje. Rzeczywiście Polska została zalana przez ukraińską pszenicę, która miała tutaj być tylko tranzytem, miała przede wszystkim pomóc Afryce uniknąć straszliwego głodu, więc zgodziliśmy się na ten humanitarny przepływ pszenicy, a okazało się, że nawet nie wiadomo, jakie jej ilości zostały w Polsce. Toteż, chociaż ten projekt jest rodzajem kiełbasy wyborczej, z czego sobie zdajemy sprawę, Koło Parlamentarne Lewicy Demokratycznej popiera dalsze komisyjne prace nad tym projektem. Dziękuję. .",LD,Lewica,"{'neg': 0.039, 'neu': 0.936, 'pos': 0.024, 'compound': -0.6792}"
75_ksiazka.txt,Wicemarszałek Małgorzata Gosiewska,"Dziękuję bardzo, pani poseł. Pan poseł Dobromir Sośnierz, Wolnościowcy. ",PiS,Prawica,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
75_ksiazka.txt,Poseł Dobromir Sośnierz,"Polemizując z posłem Suchoniem, na wstępie muszę powiedzieć, że to, że rząd działa na szkodę obywateli, to nie jest wyjątek, tylko reguła. Rząd to jest organizacja pasożytnicza zajmująca się właśnie pasożytowaniem na obywatelach albo umożliwianiem tego pasożytowania rozmaitym grupom interesu, do czego tam wytwarza jakąś ideologię, żeby nie tłumaczyć obywatelom tego w tak brutalny sposób. Natomiast co do samej ustawy, to ona podnosi limity zwrotu podatku, umożliwia w związku z tym większe zwroty podatku akcyzowego dla rolników. Cóż, sam mechanizm zwrotu podatku zamiast rozdawania dopłat jest oczywiście lepszy, tak? Pytam: Dlaczego tego nie rozumiecie w odniesieniu np. do 500? Wielokrotnie proponowaliśmy, żeby zamiast rozdawnictwa wprowadzić odpis podatkowy. Wtedy obywatel miałby poczucie, że zarabia te pieniądze, a nie dostaje je od rządu, co jest z gruntu niewłaściwą motywacją, ale rozumiem, że znowu korzystną dla rządzących, którzy w ten sposób korumpują obywateli ich własnymi pieniędzmi. Ale ileż tu będzie wesołej biurokracji również i przy tym, bo będziemy mieli wielkie liczenie świń, kóz, koni, spis powszechny zwierząt, wyliczanie średniej, wyznaczanie tych dopłat, będziemy czekać na zgodę urzędników unijnych. W szczególności właśnie tego nie mogę się doczekać, tego fascynującego widowiska, w którym Francuz z Niemcem będą decydować, czy Polak Polakowi może zwrócić podatek. Zdumiewające, jak łatwo się zgodziliśmy na tę bezkrwawą kolonizację, na ten bezkrwawy podbój naszego kraju. Czy jednak w takim razie nie byłoby prościej po prostu nie pobierać tego podatku? Bo w ten sposób urzędnicy i rolnicy wykonują kawał zbędnej roboty. Najpierw naliczamy i odprowadzamy ten podatek, kontrolujemy zbieranie tego podatku, a potem naliczamy, wypłacamy i kontrolujemy zwrot z tego podatku. W sumie całą tę pracę wykonujemy za darmo. Efekt jest taki, że po prostu wychodzimy na zero, a wykonujemy po drodze kupę niepotrzebnej roboty. Czemu nie odstąpić od pobierania tego podatku, tak jak jeszcze wspólnie z Konfederacją proponowaliśmy swego czasu? Bo co? Bo Niemiec z Francuzem znowu nie pozwolą? I jeszcze jedna uwaga. Redukcji dochodów musi towarzyszyć zawsze redukcja wydatków, tak? Skoro nie zbierzemy tych podatków, bo je zwrócimy, zbierzemy i zwrócimy, to będziemy mieli mniejsze dochody. Tymczasem nie widać nigdzie cięć. Wręcz przeciwnie, widać kolejne wydatki, bo w innych ustawach, nad którymi będziemy tutaj procedować, znowu będą dopłaty do kredytów, będzie jakieś tam wsparcie itd. Z czego ma się to wziąć? Znowu z dodruku? Znowu z powiększania inflacji? Chciałbym się dowiedzieć, jak to jest policzone. Dziękuję. ",Wolnościowcy,Prawica,"{'neg': 0.042, 'neu': 0.931, 'pos': 0.027, 'compound': -0.8253}"
