uśmiechnięci	1.6	0.8	[2, 2, 2, 3, 1, 0, 2, 2, 1, 1]
uśmiechając się	1.5	1.0247	[3, 2, 2, 1, 1, -1, 1, 2, 2, 2]
uśmiechy	0.9	1.92094	[1, 4, -3, 1, 2, 1, 2, -2, 2, 1]
brutto	-2.1	1.51327	[-1, -3, -2, -3, -3, -3, -3, 2, -2, -3]
zarobione	-0.4	1.11355	[-1, -2, -1, -2, 0, 0, 1, 1, 1, -1]
obrzydliwsze	-0.3	1.41774	[1, -2, -1, -2, 0, -1, 1, 2, 1, -2]
brutto	-0.8	1.77764	[-2, -2, 3, -2, -3, -1, 1, -1, 1, -2]
najgrubszy	-2.1	0.83066	[-2, -1, -2, -3, -3, -1, -3, -3, -1, -2]
dochodowe	-0.3	1.79165	[-1, -3, -1, 1, 0, -1, -3, 1, 1, 3]
rażąco	-0.9	1.44568	[1, -2, 0, -3, -1, -2, 1, 1, -2, -2]
obrzydliwość	-1.8	0.6	[-2, -2, -1, -1, -1, -3, -2, -2, -2, -2]
gruby	-0.3	1.34536	[0, -2, 0, -1, -2, -1, 0, 0, 0, 3]
bruttoularyt	-0.1	1.13578	[2, 0, 0, 0, 0, -3, 0, 0, 0, 0]
bruttoularyty	-0.7	1.26886	[0, -4, -1, -2, 0, 0, 0, 0, 0, 0]
grube	-0.3	0.45826	[0, 0, 0, 0, -1, -1, 0, 0, 0, -1]
zrzęda	-2.2	0.87178	[-2, -3, -3, -3, -2, -1, -3, -1, -1, -3]
marudził	-0.8	0.9798	[-2, -1, -2, -2, 1, -1, 0, 0, 0, -1]
zrzędy	-0.9	1.13578	[-2, -1, -2, -1, -1, -1, -1, 2, 0, -2]
bardziej zrzędliwy	-2.0	0.63246	[-2, -3, -3, -2, -2, -2, -2, -1, -2, -1]
najbardziej zrzędliwy	-2.3	0.78102	[-3, -3, -2, -2, -1, -3, -1, -3, -3, -2]
zrzędliwie	-1.4	1.56205	[-2, -1, -2, -3, -3, 2, -2, -2, 1, -2]
zrzędliwość	-2.0	0.7746	[-2, -2, -3, -2, -3, -2, -2, 0, -2, -2]
marudzenie	-1.7	1.1	[-1, -3, -2, 1, -2, -3, -2, -1, -2, -2]
zrzędliwy	-1.9	0.7	[-1, -3, -2, -2, -1, -3, -1, -2, -2, -2]
rozwój	0.7	0.64031	[0, 1, 1, 2, 1, 0, 0, 1, 1, 0]
wzrost	1.6	1.0198	[2, 0, 3, 0, 2, 3, 1, 1, 2, 2]
gwarancja	1.0	1.0	[2, 3, 1, 0, 2, 0, 1, 0, 0, 1]
wina	-1.1	1.22066	[-1, -3, 2, -1, -1, -2, -1, -2, -1, -1]
bardziej winny	-2.0	0.63246	[-2, -1, -3, -1, -3, -2, -2, -2, -2, -2]
najbardziej winny	-1.7	1.79165	[-3, -2, -2, -4, -1, -2, 3, -1, -3, -2]
karygodnie	-1.1	1.57797	[-3, -1, -1, -2, 0, -2, 3, -2, -1, -2]
poczucie winy	-1.8	0.6	[-2, -2, -1, -2, -1, -1, -2, -2, -3, -2]
niewinny	0.8	1.53623	[3, 2, 1, 2, -2, 1, 1, -2, 1, 1]
bez winy	0.7	1.18743	[-1, 1, -2, 2, 1, 1, 1, 1, 2, 1]
niewinność	0.6	1.42829	[1, 1, -1, -1, -1, 1, 2, 3, -1, 2]
winy	-1.4	0.66332	[-1, -2, -1, -1, -3, -1, -1, -2, -1, -1]
winny	-1.8	0.6	[-1, -2, -2, -3, -2, -2, -1, -2, -2, -1]
łatwowierność	-1.6	0.66332	[-1, -1, -2, -2, -1, -2, -1, -2, -1, -3]
łatwowierny	-1.5	0.67082	[-1, -2, -2, -1, -1, -3, -2, -1, -1, -1]
pistolet	-1.4	1.49666	[0, -4, 0, -3, 0, -3, -2, 0, -2, 0]
h8	-2.7	1.00499	[-4, -3, -4, -1, -1, -3, -3, -3, -2, -3]
ha	1.4	0.8	[1, 0, 1, 1, 3, 2, 2, 1, 2, 1]
zhakowany	-1.7	1.00499	[-2, -1, -2, -4, 0, -2, -2, -1, -1, -2]
ha ha	2.0	0.89443	[1, 1, 2, 3, 2, 1, 4, 2, 2, 2]
hahaha	2.6	1.0198	[2, 4, 2, 4, 1, 2, 3, 4, 2, 2]
haha	1.8	0.9798	[1, 2, 2, 4, 3, 2, 1, 1, 1, 1]
grad	0.3	0.9	[0, 0, 0, 2, 0, 0, 2, 0, -1, 0]
witany	0.9	0.83066	[1, 2, 1, 1, 0, 0, 0, 2, 2, 0]
Alleluja	3.0	0.7746	[3, 4, 3, 1, 3, 3, 3, 3, 3, 4]
przystojny	2.2	0.74833	[2, 2, 2, 2, 2, 3, 4, 1, 2, 2]
ładnie	1.9	0.7	[1, 3, 1, 1, 2, 2, 2, 2, 2, 3]
przystojność	2.4	1.28062	[2, 4, 1, 4, 0, 2, 4, 3, 2, 2]
przystojniejszy	2.0	0.63246	[2, 3, 2, 2, 2, 2, 1, 3, 1, 2]
najprzystojniejszy	2.6	0.91652	[3, 2, 1, 2, 3, 4, 4, 3, 2, 2]
nieszczęśliwy	-1.4	1.11355	[-3, -1, -1, -1, -2, -1, 1, -2, -3, -1]
nieszczęście	-1.4	1.0198	[-1, -2, 0, -1, -1, -1, -1, -2, -1, -4]
szczęśliwszy	2.4	0.66332	[3, 1, 2, 3, 2, 2, 3, 3, 3, 2]
najszczęśliwszy	3.2	0.74833	[4, 3, 2, 4, 4, 3, 3, 3, 2, 4]
szczęśliwie	2.6	0.91652	[4, 1, 2, 4, 2, 3, 2, 2, 3, 3]
szczęście	2.6	0.4899	[2, 3, 3, 3, 3, 2, 2, 3, 2, 3]
dzieje się	1.1	0.83066	[1, 1, 1, 0, 2, 2, 0, 2, 0, 2]
szczęśliwy	2.7	0.9	[2, 2, 2, 4, 2, 4, 3, 4, 2, 2]
nękać	-2.2	0.6	[-2, -3, -2, -2, -2, -3, -2, -3, -1, -2]
nękany	-2.5	0.80623	[-4, -2, -3, -3, -2, -2, -3, -2, -3, -1]
prześladowca	-2.4	0.8	[-3, -2, -2, -3, -2, -2, -4, -2, -3, -1]
prześladowcy	-2.8	0.6	[-3, -3, -2, -2, -3, -3, -3, -4, -2, -3]
nęka	-2.5	0.80623	[-3, -3, -2, -3, -2, -2, -4, -2, -3, -1]
niepokojenie	-2.5	1.62788	[-2, -4, -3, -4, -3, -3, 2, -2, -3, -3]
molestowanie	-2.5	0.67082	[-2, -3, -2, -2, -3, -2, -4, -3, -2, -2]
molestowanie	-2.6	0.4899	[-3, -3, -2, -3, -2, -3, -3, -2, -2, -3]
twardy	-0.4	1.2	[0, -1, 0, -1, 0, 1, -2, -1, -2, 2]
twardszy	-0.6	1.68523	[-3, -2, -2, 1, 1, 2, 1, 0, -2, -2]
trudność	-1.3	1.84662	[-2, 2, -4, -1, -2, -3, -1, -2, 2, -2]
wytrzymały	1.7	1.00499	[1, 2, 1, 0, 2, 2, 4, 1, 2, 2]
szkoda	-2.5	0.80623	[-2, -2, -2, -3, -2, -1, -3, -3, -3, -4]
skrzywdzony	-2.1	0.83066	[-1, -4, -2, -2, -2, -2, -1, -2, -3, -2]
ujemnie	-2.6	0.91652	[-3, -4, -3, -1, -3, -3, -3, -3, -1, -2]
szkodliwość	-2.6	0.8	[-3, -1, -3, -3, -3, -2, -4, -2, -2, -3]
krzywdzić	-2.6	0.66332	[-3, -3, -2, -2, -3, -3, -2, -2, -2, -4]
niegroźny	1.0	0.7746	[2, 1, 1, 1, 1, 0, 0, 2, 0, 2]
niewinnie	1.4	1.2	[4, 0, 1, 0, 1, 1, 1, 2, 3, 1]
nieszkodliwość	0.8	1.16619	[1, 2, 0, 1, 0, 1, 2, 1, 2, -2]
harmoniczny	1.8	0.87178	[2, 1, 2, 3, 0, 1, 3, 2, 2, 2]
harmonijka	0.6	0.8	[0, 1, 0, 0, 0, 2, 1, 0, 2, 0]
harmonijnie	2.1	1.13578	[3, 3, 4, 1, 0, 1, 2, 2, 2, 3]
harmonijki ustne	0.1	0.3	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
harmonista	0.5	0.92195	[0, 0, 0, 0, 1, 0, 0, 0, 1, 3]
harmoniści	0.9	1.3	[2, 1, 0, 0, 2, 0, 0, 0, 4, 0]
harmonia	1.5	1.0247	[2, 2, 2, 0, 0, 2, 3, 2, 0, 2]
harmonie	1.3	0.9	[2, 0, 2, 1, 2, 2, 0, 2, 0, 2]
harmonijny	2.0	1.09545	[3, 4, 2, 2, 2, 0, 2, 3, 1, 1]
harmonijnie	1.9	0.9434	[4, 2, 2, 1, 2, 1, 1, 3, 2, 1]
harmonijność	1.8	0.6	[1, 2, 2, 2, 2, 1, 2, 3, 2, 1]
zharmonizować	1.8	0.74833	[1, 1, 2, 3, 2, 1, 1, 3, 2, 2]
zharmonizowany	1.3	0.9	[2, 3, 2, 0, 2, 1, 1, 1, 1, 0]
harmonizujący	1.4	0.66332	[1, 2, 1, 1, 2, 1, 1, 1, 1, 3]
fisharmonia	0.9	1.22066	[0, 3, 0, 2, 3, 0, 0, 0, 0, 1]
harmonie	0.8	0.9798	[0, 0, 0, 2, 0, 2, 0, 2, 2, 0]
harmonizowanie	1.9	0.83066	[3, 1, 2, 2, 2, 2, 3, 0, 2, 2]
harmonizacje	0.9	0.9434	[0, 0, 2, 0, 2, 2, 0, 2, 1, 0]
zharmonizować	1.7	0.78102	[3, 2, 2, 1, 2, 2, 0, 1, 2, 2]
zharmonizowany	1.6	0.91652	[1, 2, 1, 1, 2, 2, 3, 3, 0, 1]
harmonizator	1.6	0.8	[1, 2, 1, 1, 2, 2, 2, 3, 0, 2]
harmonizatory	1.6	1.11355	[2, 2, 2, 1, 2, 0, 4, 0, 2, 1]
harmonizuje	1.5	0.92195	[0, 2, 2, 2, 0, 1, 1, 2, 3, 2]
harmonizujący	1.4	0.66332	[0, 1, 1, 2, 2, 1, 2, 2, 1, 2]
Harmonia	1.7	0.45826	[2, 2, 2, 2, 1, 2, 2, 2, 1, 1]
szkody	-2.2	1.6	[2, -3, -2, -2, -3, -2, -4, -4, -2, -2]
nękany	-1.4	0.4899	[-1, -1, -2, -1, -2, -2, -1, -1, -1, -2]
szorstki	-1.9	0.7	[-1, -1, -2, -2, -1, -3, -3, -2, -2, -2]
ostrzejsze	-2.2	0.6	[-2, -3, -2, -3, -2, -2, -1, -3, -2, -2]
najostrzejszy	-2.9	0.83066	[-4, -2, -2, -2, -2, -3, -3, -4, -4, -3]
nienawidzić	-2.7	1.00499	[-4, -3, -4, -4, -2, -2, -2, -2, -1, -3]
znienawidzony	-3.2	0.6	[-3, -3, -4, -3, -2, -3, -3, -4, -4, -3]
nienawistny	-2.2	1.249	[-3, 1, -3, -3, -1, -2, -2, -3, -3, -3]
nienawistnie	-2.3	0.78102	[-1, -3, -3, -3, -1, -2, -2, -2, -3, -3]
nienawiść	-3.6	0.4899	[-4, -4, -3, -3, -3, -4, -4, -4, -4, -3]
nienawidzący	-1.8	0.6	[-2, -1, -2, -2, -2, -1, -1, -2, -2, -3]
hejterzy	-2.2	0.6	[-2, -1, -3, -2, -3, -2, -3, -2, -2, -2]
nienawidzi	-1.9	0.7	[-2, -1, -2, -2, -3, -1, -1, -2, -2, -3]
nienawidzić	-2.3	1.1	[-4, -3, -4, -1, -2, -2, -1, -2, -1, -3]
nienawiść	-3.2	0.9798	[-1, -3, -2, -4, -3, -3, -4, -4, -4, -4]
nawiedzać	-1.7	1.00499	[-1, -1, -3, -1, -2, -2, -1, -4, -1, -1]
nawiedzany	-2.1	0.7	[-2, -2, -1, -3, -3, -2, -2, -3, -1, -2]
natarczywy	-1.1	0.83066	[-3, 0, -2, -1, 0, -1, -1, -1, -1, -1]
nawiedza	-1.0	1.41421	[0, -2, -2, -2, -2, -1, 2, -2, 1, -2]
spustoszenie	-2.9	0.7	[-2, -4, -4, -3, -2, -3, -3, -3, -2, -3]
zdrowy	1.7	0.9	[1, 3, 1, 1, 3, 3, 1, 2, 1, 1]
złamanie serca	-2.7	0.78102	[-1, -3, -3, -3, -2, -4, -2, -3, -3, -3]
łamacz serc	-2.2	1.07703	[-2, -3, 0, -3, -2, -1, -4, -3, -2, -2]
łamacze serc	-2.1	0.9434	[-3, -2, -3, -2, -1, -1, -4, -1, -2, -2]
bolesny	-2.0	1.73205	[-3, -1, -3, -3, -4, 2, -3, -2, 0, -3]
boleśnie	-1.8	2.08806	[-3, 3, 1, -3, -3, -2, -3, -3, -4, -1]
złamane serce	-1.8	1.77764	[-2, 1, -3, -2, -3, -2, -3, 2, -4, -2]
ze złamanym sercem	-3.3	0.45826	[-4, -3, -3, -4, -3, -3, -4, -3, -3, -3]
serdeczny	2.5	0.5	[3, 3, 2, 3, 2, 2, 3, 2, 2, 3]
bez serca	-2.2	0.74833	[-2, -2, -2, -4, -2, -1, -2, -3, -2, -2]
bez serca	-2.8	0.6	[-3, -2, -3, -3, -2, -3, -4, -2, -3, -3]
bezduszność	-2.8	0.87178	[-3, -3, -2, -3, -4, -4, -1, -3, -2, -3]
chwytające za serce	2.1	1.22066	[3, 2, 3, 3, 2, 2, 3, 3, -1, 1]
niebo	2.3	1.18743	[1, 1, 2, 4, 3, 3, 3, 4, 1, 1]
niebiański	3.0	0.63246	[3, 2, 3, 3, 4, 3, 3, 4, 2, 3]
niebiański	2.7	1.1	[3, 2, 3, 4, 2, 4, 3, 0, 3, 3]
niebiańskość	2.7	0.9	[3, 2, 1, 4, 3, 2, 3, 4, 3, 2]
niebiańskie	2.3	2.2383	[4, 4, 4, 3, -2, 3, 3, 4, -2, 2]
niebiański	3.0	0.63246	[3, 3, 3, 3, 2, 3, 3, 4, 2, 4]
niebiosa	1.7	1.18743	[4, 0, 1, 2, 0, 3, 2, 2, 2, 1]
ku niebu	1.4	1.35647	[0, 3, 0, 4, 1, 2, 2, 0, 2, 0]
ku niebu	1.2	1.32665	[1, 4, 0, 0, 2, 1, 1, 0, 3, 0]
ciężkostrawny	-2.1	0.83066	[-2, -3, -3, -2, -3, -1, -1, -1, -2, -3]
hehe	-0.6	1.28062	[0, 1, -1, 1, -1, -2, -1, -3, 1, -1]
piekło	-3.6	0.66332	[-4, -4, -4, -4, -4, -2, -3, -4, -3, -4]
piekielny	-3.2	0.74833	[-3, -3, -2, -2, -4, -3, -4, -4, -3, -4]
pomoc	1.7	0.78102	[3, 2, 1, 2, 1, 2, 3, 1, 1, 1]
pomocnik	1.4	0.8	[1, 1, 0, 1, 1, 2, 1, 2, 3, 2]
pomocnicy	1.1	0.83066	[1, 1, 0, 2, 1, 1, 1, 1, 3, 0]
pomocny	1.8	0.87178	[2, 1, 3, 1, 1, 3, 1, 2, 3, 1]
pomocny	2.3	0.9	[1, 2, 2, 3, 2, 3, 3, 2, 4, 1]
przydatność	1.9	1.13578	[1, 4, 1, 2, 2, 1, 1, 2, 4, 1]
agregat	1.2	0.6	[2, 1, 1, 2, 0, 1, 1, 1, 2, 1]
bezradny	-2.0	0.63246	[-2, -3, -2, -2, -2, -3, -1, -2, -1, -2]
bezradnie	-1.4	0.4899	[-1, -1, -2, -2, -1, -1, -1, -2, -2, -1]
bezsilność	-2.1	0.9434	[-2, -4, -1, -2, -1, -3, -3, -2, -1, -2]
bezradności	-1.7	0.64031	[-2, -1, -2, -1, -2, -1, -3, -2, -1, -2]
pomaga	1.6	0.4899	[1, 1, 1, 2, 2, 2, 1, 2, 2, 2]
bohater	2.6	0.8	[2, 3, 2, 2, 4, 4, 2, 3, 2, 2]
bohaterowie	2.3	0.9	[3, 4, 3, 1, 3, 2, 1, 2, 2, 2]
heroiczny	2.6	0.8	[3, 3, 1, 4, 2, 3, 2, 3, 2, 3]
heroiczny	2.9	1.04403	[4, 4, 2, 4, 2, 3, 1, 4, 2, 3]
bohatersko	2.4	0.8	[2, 2, 2, 3, 3, 3, 4, 1, 2, 2]
heroikomiczny	1.0	1.0	[1, 0, 1, 0, 2, 0, 3, 1, 2, 0]
heroikomiczny	1.1	0.83066	[2, 0, 0, 2, 1, 2, 1, 2, 1, 0]
bohaterstwo	2.4	0.8	[2, 1, 2, 2, 2, 3, 3, 3, 4, 2]
heroina	-2.2	1.83303	[0, -2, -4, 2, -4, -2, -2, -3, -3, -4]
bohaterka	2.7	1.1	[0, 2, 4, 4, 3, 3, 3, 3, 2, 3]
bohaterki	1.8	1.32665	[2, 1, 1, 4, 3, 1, 0, 3, 3, 0]
heroinizm	-2.0	2.0	[-3, -4, 2, -2, -4, -3, -2, -1, 1, -4]
bohaterstwo	2.8	0.6	[3, 3, 4, 3, 2, 2, 3, 3, 2, 3]
bohaterstwo	2.2	0.87178	[3, 1, 2, 4, 3, 2, 2, 2, 1, 2]
heroizować	2.1	0.7	[3, 2, 3, 1, 2, 2, 2, 3, 1, 2]
heroizowany	2.0	1.18322	[1, 0, 3, 3, 2, 0, 3, 3, 2, 3]
heroizuje	2.2	0.9798	[1, 3, 2, 3, 4, 3, 2, 1, 2, 1]
bohaterstwo	1.9	1.64012	[2, 3, -2, 2, 4, 3, 2, 2, 3, 0]
czapla	0.1	0.3	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
czaple	0.7	1.1	[2, 0, 0, 0, 2, 0, 3, 0, 0, 0]
czapla	0.1	0.9434	[0, 0, 0, 0, 0, 2, 0, 1, -2, 0]
czaple	0.5	1.0247	[0, 0, 0, 3, 0, 2, 0, 0, 0, 0]
bohaterowie	1.3	1.18743	[3, 0, 0, 2, 0, 2, 2, 3, 1, 0]
wahanie	-0.9	0.3	[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1]
wahania	-1.0	0.63246	[-1, -1, -1, -2, -1, -1, -2, 0, 0, -1]
wahanie	-0.9	0.53852	[0, -1, 0, -2, -1, -1, -1, -1, -1, -1]
niezdecydowany	-1.0	0.7746	[0, -1, 0, -1, -2, 0, -1, -2, -1, -2]
niepewnie	-1.2	0.4	[-1, -1, -2, -1, -1, -1, -1, -2, -1, -1]
wahać się	-1.1	0.53852	[-2, -1, -1, -1, -2, -1, -1, 0, -1, -1]
zawahał się	-1.3	0.9	[-1, -2, -1, -2, -2, -2, -1, 1, -1, -2]
wahający się	-1.4	0.66332	[-1, -1, -1, -1, -1, -2, -1, -3, -2, -1]
wahający się	-1.4	0.4899	[-1, -2, -1, -1, -1, -1, -2, -2, -2, -1]
waha się	-1.4	0.4899	[-1, -1, -1, -2, -1, -2, -1, -2, -2, -1]
wahając się	-1.4	0.66332	[-1, -1, -2, -1, -1, -3, -2, -1, -1, -1]
z wahaniem	-1.5	0.80623	[-1, -1, -1, -1, -3, -2, -3, -1, -1, -1]
wahanie	-1.1	0.53852	[-2, 0, -1, -1, -1, -1, -1, -2, -1, -1]
wahania	-1.1	0.53852	[-1, -1, -1, 0, -2, -1, -1, -2, -1, -1]
ukrył się	-0.4	0.4899	[0, -1, 0, 0, -1, -1, -1, 0, 0, 0]
ukrywać	-0.7	0.64031	[0, -1, -1, -1, -1, 0, 0, -2, -1, 0]
chowa się	-0.7	0.9	[-1, -2, -1, 0, -1, 0, 0, -2, 1, -1]
ukrywanie	-1.2	0.4	[-1, -1, -2, -1, -1, -1, -1, -1, -2, -1]
atrakcja	1.4	0.91652	[3, 0, 1, 1, 2, 1, 0, 2, 2, 2]
zabawny	1.7	1.41774	[2, 2, 2, 3, 3, 1, -2, 2, 3, 1]
przeszkoda	-1.7	0.78102	[-2, -3, -2, -1, -1, -1, -3, -1, -2, -1]
żart	-1.1	1.04403	[-3, -1, -2, -1, 1, -2, -1, -1, -1, 0]
wakacje	1.7	1.18743	[1, 3, 2, 2, 0, 0, 1, 2, 4, 2]
wakacje	1.6	1.0198	[2, 0, 1, 2, 3, 0, 1, 2, 3, 2]
stęskniony za krajem	-0.7	1.67631	[-2, -1, -1, -2, -1, -2, 2, -1, 3, -2]
nostalgia	-1.8	1.249	[-3, -2, -1, -1, -3, -2, -1, 1, -3, -3]
tęsknoty za domem	-1.8	0.6	[-1, -2, -2, -2, -1, -2, -1, -2, -3, -2]
uczciwy	2.3	0.9	[3, 2, 1, 2, 3, 1, 2, 3, 2, 4]
uczciwszy	1.9	0.7	[2, 3, 2, 2, 1, 3, 1, 1, 2, 2]
najuczciwszy	3.0	0.7746	[1, 3, 3, 3, 3, 3, 4, 4, 3, 3]
szczerość	1.8	1.07703	[4, 3, 1, 1, 1, 1, 3, 2, 1, 1]
Szczerze mówiąc	2.0	0.63246	[2, 3, 2, 2, 1, 2, 2, 1, 3, 2]
uczciwość	2.2	0.6	[2, 3, 2, 2, 1, 2, 3, 2, 3, 2]
honor	2.2	1.16619	[3, 2, 1, 2, 0, 4, 3, 1, 3, 3]
honorowość	2.2	0.4	[3, 3, 2, 2, 2, 2, 2, 2, 2, 2]
honorowy	2.5	0.67082	[2, 2, 3, 2, 4, 3, 2, 2, 2, 3]
honorowość	2.2	0.87178	[2, 4, 1, 3, 3, 2, 1, 2, 2, 2]
honorowo	2.4	0.66332	[2, 2, 3, 2, 3, 3, 3, 1, 2, 3]
honoraria	0.6	0.8	[1, 0, 1, 0, 0, 0, 2, 0, 2, 0]
honorowi	1.5	1.5	[2, 2, 1, 3, 3, 1, -2, 2, 3, 0]
honorowo	1.9	0.7	[2, 2, 3, 1, 2, 1, 2, 1, 3, 2]
honorarium	0.7	1.48661	[3, 2, -1, 2, 1, -2, 1, 1, -1, 1]
honoraria	1.0	1.0	[0, 0, 0, 0, 1, 2, 1, 3, 2, 1]
honorowy	1.4	0.91652	[2, 2, 2, 3, 1, 1, 0, 1, 2, 0]
zaszczycony	2.8	0.87178	[3, 4, 4, 3, 1, 2, 2, 3, 3, 3]
honorowy	2.1	0.7	[3, 2, 3, 3, 1, 2, 1, 2, 2, 2]
uhonorowani	2.3	0.78102	[1, 3, 3, 4, 2, 2, 2, 2, 2, 2]
czciciel	1.7	0.78102	[2, 1, 3, 3, 1, 2, 1, 2, 1, 1]
honorowcy	1.3	0.45826	[1, 1, 2, 2, 1, 1, 2, 1, 1, 1]
grzecznościowy	1.4	1.2	[2, 2, 2, 2, 2, 1, 2, 1, 2, -2]
honorowo	2.2	0.74833	[3, 4, 1, 2, 2, 2, 2, 2, 2, 2]
zwroty grzecznościowe	1.7	0.78102	[1, 2, 0, 1, 2, 2, 2, 3, 2, 2]
uhonorowanie	2.3	0.64031	[3, 3, 1, 2, 2, 3, 3, 2, 2, 2]
korona	2.3	0.64031	[3, 2, 2, 2, 1, 3, 3, 2, 3, 2]
honor	2.7	0.78102	[2, 3, 2, 2, 2, 3, 4, 4, 3, 2]
honorowy	2.1	0.53852	[2, 3, 2, 2, 2, 1, 3, 2, 2, 2]
zaszczycony	2.2	1.249	[3, 3, 4, 3, -1, 2, 2, 2, 2, 2]
honorowy	1.8	0.87178	[2, 3, 2, 1, 2, 3, 1, 0, 2, 2]
odznaczeni	1.6	1.0198	[0, 2, 2, 1, 2, 2, 1, 3, 0, 3]
uhonorowanie	2.1	0.3	[2, 2, 2, 3, 2, 2, 2, 2, 2, 2]
korona	2.2	0.87178	[4, 3, 2, 2, 3, 2, 2, 1, 2, 1]
chuligan	-1.5	0.5	[-1, -2, -1, -2, -2, -2, -1, -1, -2, -1]
chuligaństwo	-2.1	0.83066	[-3, -2, -3, -3, -2, -2, -2, -2, 0, -2]
chuligani	-1.1	1.22066	[-2, -1, -1, 2, -1, -1, -1, -3, -2, -1]
hurra	2.3	0.9	[3, 2, 3, 2, 1, 3, 1, 2, 2, 4]
mieć nadzieję	1.9	0.53852	[3, 2, 2, 1, 2, 2, 1, 2, 2, 2]
miał nadzieję	1.6	0.4899	[1, 2, 1, 1, 2, 2, 1, 2, 2, 2]
pełen nadziei	2.3	0.78102	[2, 1, 1, 3, 3, 3, 2, 3, 2, 3]
miejmy nadzieję	1.7	0.78102	[1, 3, 1, 3, 1, 2, 1, 1, 2, 2]
optymizm	1.6	1.35647	[2, 1, -2, 2, 3, 2, 1, 3, 2, 2]
beznadziejny	-2.0	1.78885	[-3, -3, -3, -3, 3, -1, -3, -3, -2, -2]
beznadziejnie	-2.2	0.74833	[-3, -4, -2, -2, -1, -2, -2, -2, -2, -2]
beznadziejność	-3.1	0.7	[-3, -4, -4, -3, -3, -3, -4, -3, -2, -2]
nadzieje	1.8	0.6	[1, 3, 1, 2, 2, 2, 1, 2, 2, 2]
mając nadzieję	1.8	0.4	[2, 2, 2, 1, 2, 2, 2, 2, 2, 1]
okropne	-2.8	0.87178	[-3, -3, -4, -4, -3, -3, -2, -2, -1, -3]
okropnie	-1.9	1.92094	[-3, -2, -4, -4, 2, -1, -3, -2, 1, -3]
horrent	-0.9	1.04403	[0, -1, -2, 0, 0, -3, -1, 0, -2, 0]
straszny	-2.5	0.67082	[-2, -2, -3, -2, -2, -4, -3, -3, -2, -2]
okropność	-2.4	0.4899	[-3, -3, -2, -2, -3, -2, -2, -3, -2, -2]
okropności	-2.1	0.7	[-2, -4, -2, -2, -1, -2, -2, -2, -2, -2]
potwornie	-2.4	0.66332	[-2, -2, -2, -2, -2, -4, -3, -3, -2, -2]
okropny	-2.5	1.0247	[-2, -3, -3, -4, -4, -1, -2, -2, -3, -1]
okropnie	-1.4	1.49666	[-2, 0, -3, -2, 0, -3, 2, -2, -2, -2]
okropność	-2.3	1.26886	[-3, -3, -2, 1, -3, -3, -3, -3, -1, -3]
okropności	-3.0	1.09545	[-2, -3, -4, -4, -4, -4, -2, -2, -1, -4]
przerażający	-3.4	0.91652	[-2, -4, -4, -4, -2, -4, -2, -4, -4, -4]
przerażająco	-2.9	0.7	[-2, -3, -2, -4, -2, -4, -3, -3, -3, -3]
przerażony	-2.5	0.92195	[-2, -3, -2, -2, -1, -4, -2, -2, -3, -4]
przeraża	-2.9	1.22066	[-1, -3, -2, -1, -4, -4, -4, -4, -2, -4]
przerazić	-2.5	0.67082	[-2, -2, -3, -2, -2, -2, -4, -2, -3, -3]
przerażające	-2.7	0.9	[-3, -4, -3, -2, -3, -3, -4, -2, -2, -1]
przerażająco	-3.3	0.9	[-3, -3, -4, -4, -1, -4, -3, -3, -4, -4]
przerażenie	-2.7	1.1	[-3, -1, -4, -4, -4, -3, -1, -2, -3, -2]
okropności	-2.7	0.64031	[-3, -3, -4, -3, -2, -2, -2, -3, -2, -3]
wrogi	-1.6	1.74356	[-4, -3, -3, -1, 1, -2, 2, -2, -2, -2]
wrogo	-2.2	0.6	[-1, -3, -3, -2, -2, -2, -2, -2, -2, -3]
wrogowie	-1.3	1.9	[-3, -3, -3, -3, -1, 2, -3, -1, 1, 1]
działania wojenne	-2.1	0.53852	[-2, -3, -2, -2, -2, -2, -1, -2, -3, -2]
wrogość	-2.5	0.80623	[-2, -2, -3, -3, -3, -2, -4, -2, -3, -1]
handlarz	-0.9	0.7	[-1, 0, -1, 0, -1, -2, -2, 0, -1, -1]
uścisk	2.1	1.04403	[1, 3, 2, 1, 1, 2, 3, 3, 1, 4]
ogromny	1.3	0.9	[0, 2, 2, 0, 0, 2, 2, 2, 1, 2]
przytulić	1.6	0.66332	[2, 2, 1, 1, 1, 3, 1, 2, 2, 1]
przytulony	1.7	0.78102	[2, 2, 2, 2, 3, 1, 1, 2, 0, 2]
przytulać	1.6	0.91652	[3, 2, 2, 2, 3, 1, 1, 1, 0, 1]
przytulanki	1.8	0.6	[1, 3, 1, 2, 1, 2, 2, 2, 2, 2]
tulenie	1.8	0.74833	[2, 1, 1, 3, 3, 2, 2, 1, 2, 1]
uściski	2.2	0.74833	[3, 2, 1, 2, 2, 2, 3, 1, 3, 3]
humorystyczny	1.4	1.11355	[-1, 2, 2, 3, 1, 1, 2, 0, 2, 2]
poniżyć	-2.5	1.28452	[-3, -3, -3, -3, -2, -2, -4, -3, 1, -3]
upokorzony	-1.4	2.498	[3, -3, -4, -3, -3, -4, -3, 0, 1, 2]
